best_value,firstgen_with_best_value,population_gen_type,problem_type,convergence_array,problem_number
32447.0,23,2,knapsack,"[22266.0, 23951.0, 23497.0, 24899.0, 25587.0, 26893.0, 27264.0, 27895.0, 28399.0, 29066.0, 29956.0, 30348.0, 30703.0, 30949.0, 31404.0, 31649.0, 31978.0, 32147.0, 32228.0, 32333.0, 32406.0, 32432.0, 32437.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0, 32447.0]",3
32172.0,26,0,knapsack,"[19822.0, 20213.0, 21226.0, 22217.0, 23560.0, 24028.0, 24624.0, 25963.0, 26870.0, 27399.0, 28128.0, 28707.0, 29335.0, 30171.0, 30494.0, 31055.0, 31183.0, 31545.0, 31640.0, 31976.0, 31957.0, 32018.0, 32074.0, 32146.0, 32158.0, 32168.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0, 32172.0]",3
39410.0,29,1,knapsack,"[23881.0, 26661.0, 26226.0, 27600.0, 28974.0, 29520.0, 30841.0, 32149.0, 32707.0, 34012.0, 33960.0, 35059.0, 35605.0, 36290.0, 36869.0, 37115.0, 37706.0, 38035.0, 38372.0, 38536.0, 38801.0, 38957.0, 39134.0, 39257.0, 39301.0, 39340.0, 39368.0, 39388.0, 39408.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0, 39410.0]",4
39709.0,26,2,knapsack,"[26751.0, 27616.0, 28745.0, 29945.0, 31441.0, 31780.0, 32524.0, 34133.0, 34223.0, 35117.0, 35641.0, 36400.0, 36805.0, 37628.0, 37959.0, 38242.0, 38732.0, 38870.0, 39233.0, 39281.0, 39524.0, 39527.0, 39641.0, 39664.0, 39694.0, 39704.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0, 39709.0]",4
38763.0,27,0,knapsack,"[23253.0, 24734.0, 26016.0, 27609.0, 27872.0, 29245.0, 30482.0, 31019.0, 31852.0, 32784.0, 33080.0, 34085.0, 34754.0, 35301.0, 35898.0, 36385.0, 37101.0, 37206.0, 37626.0, 37859.0, 38255.0, 38398.0, 38446.0, 38640.0, 38656.0, 38705.0, 38750.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0, 38763.0]",4
45649.0,29,2,knapsack,"[31213.0, 31464.0, 31715.0, 33407.0, 34602.0, 35010.0, 35682.0, 36675.0, 37896.0, 38883.0, 39365.0, 40592.0, 41248.0, 41732.0, 42209.0, 42866.0, 43418.0, 43820.0, 44102.0, 44654.0, 44674.0, 44887.0, 45158.0, 45329.0, 45473.0, 45501.0, 45579.0, 45616.0, 45646.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0, 45649.0]",5
45365.0,33,1,knapsack,"[27557.0, 28325.0, 29330.0, 30514.0, 32131.0, 32834.0, 34178.0, 35176.0, 36467.0, 37637.0, 38414.0, 39066.0, 40082.0, 40367.0, 40945.0, 41727.0, 42190.0, 42607.0, 43045.0, 43681.0, 43979.0, 44144.0, 44368.0, 44633.0, 44831.0, 45020.0, 45124.0, 45219.0, 45285.0, 45324.0, 45357.0, 45359.0, 45363.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0, 45365.0]",5
45112.0,32,0,knapsack,"[27089.0, 28142.0, 29368.0, 30011.0, 31839.0, 32761.0, 33375.0, 34944.0, 35630.0, 36294.0, 37479.0, 38590.0, 39123.0, 39934.0, 40583.0, 41339.0, 41715.0, 42214.0, 43160.0, 43218.0, 43579.0, 43820.0, 44130.0, 44254.0, 44448.0, 44644.0, 44747.0, 44867.0, 44988.0, 45038.0, 45092.0, 45108.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0, 45112.0]",5
55065.0,33,2,knapsack,"[36064.0, 38717.0, 38523.0, 40459.0, 41293.0, 43184.0, 44030.0, 44742.0, 46124.0, 47204.0, 48127.0, 48320.0, 49070.0, 50247.0, 50788.0, 51480.0, 51864.0, 52347.0, 53180.0, 53369.0, 53686.0, 54019.0, 54337.0, 54652.0, 54738.0, 54757.0, 54896.0, 54977.0, 55022.0, 55055.0, 55048.0, 55059.0, 55063.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0, 55065.0]",6
53911.0,34,1,knapsack,"[31718.0, 34421.0, 34759.0, 36592.0, 36134.0, 38174.0, 38812.0, 40319.0, 42221.0, 42681.0, 44647.0, 44641.0, 45826.0, 46831.0, 46816.0, 48380.0, 48888.0, 49415.0, 50119.0, 51068.0, 51258.0, 51790.0, 52300.0, 52728.0, 52991.0, 53239.0, 53402.0, 53607.0, 53611.0, 53738.0, 53807.0, 53872.0, 53895.0, 53906.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0, 53911.0]",6
53653.0,35,0,knapsack,"[32923.0, 33277.0, 35359.0, 36026.0, 37305.0, 38194.0, 39399.0, 40723.0, 41401.0, 42771.0, 43264.0, 44361.0, 45595.0, 46655.0, 47440.0, 47777.0, 48736.0, 49617.0, 49929.0, 50599.0, 50963.0, 52042.0, 51988.0, 52193.0, 52533.0, 52751.0, 53118.0, 53368.0, 53409.0, 53508.0, 53545.0, 53599.0, 53642.0, 53646.0, 53652.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0, 53653.0]",6
64212.0,35,2,knapsack,"[41897.0, 44491.0, 44210.0, 45428.0, 47545.0, 48286.0, 49271.0, 50337.0, 51541.0, 52287.0, 53718.0, 54621.0, 55716.0, 56679.0, 57379.0, 58262.0, 58926.0, 60261.0, 60497.0, 61122.0, 61429.0, 61921.0, 62310.0, 62749.0, 63122.0, 63500.0, 63645.0, 63795.0, 63905.0, 64036.0, 64091.0, 64139.0, 64190.0, 64210.0, 64210.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0, 64212.0]",7
62051.0,36,1,knapsack,"[36712.0, 39425.0, 39759.0, 41374.0, 42576.0, 43537.0, 45337.0, 46742.0, 47311.0, 49100.0, 49646.0, 50550.0, 52958.0, 53433.0, 53706.0, 54434.0, 55163.0, 56475.0, 57087.0, 57664.0, 58302.0, 58913.0, 59529.0, 59938.0, 60315.0, 60715.0, 61088.0, 61210.0, 61487.0, 61670.0, 61776.0, 61927.0, 61977.0, 62017.0, 62035.0, 62047.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0, 62051.0]",7
63041.0,36,0,knapsack,"[38109.0, 38874.0, 40962.0, 42652.0, 43577.0, 46436.0, 46229.0, 48550.0, 49377.0, 50331.0, 51156.0, 52841.0, 53601.0, 54313.0, 55608.0, 56364.0, 57048.0, 57532.0, 58354.0, 58988.0, 59719.0, 60532.0, 61013.0, 61083.0, 61351.0, 61682.0, 61987.0, 62224.0, 62434.0, 62592.0, 62810.0, 62908.0, 62956.0, 63003.0, 63014.0, 63031.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0, 63041.0]",7
71562.0,39,2,knapsack,"[46905.0, 48018.0, 49097.0, 50560.0, 53502.0, 53223.0, 55078.0, 55821.0, 57269.0, 57871.0, 59534.0, 60119.0, 61370.0, 62272.0, 63070.0, 63850.0, 64500.0, 65433.0, 66217.0, 66847.0, 67390.0, 67988.0, 68705.0, 69285.0, 69684.0, 70256.0, 70437.0, 70704.0, 70949.0, 71104.0, 71174.0, 71350.0, 71470.0, 71472.0, 71516.0, 71543.0, 71559.0, 71560.0, 71561.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0, 71562.0]",8
70702.0,40,1,knapsack,"[41735.0, 43072.0, 45243.0, 45374.0, 47421.0, 49313.0, 49755.0, 51029.0, 53100.0, 54035.0, 55786.0, 56028.0, 57556.0, 58517.0, 59804.0, 60729.0, 62283.0, 62842.0, 63963.0, 64284.0, 65148.0, 65873.0, 66416.0, 67405.0, 67752.0, 68445.0, 68769.0, 69088.0, 69489.0, 69757.0, 69977.0, 70156.0, 70332.0, 70496.0, 70530.0, 70573.0, 70661.0, 70665.0, 70688.0, 70700.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0, 70702.0]",8
70080.0,38,0,knapsack,"[42042.0, 42687.0, 43696.0, 45517.0, 46858.0, 48598.0, 49609.0, 51307.0, 52558.0, 54275.0, 55234.0, 56731.0, 57430.0, 59414.0, 59720.0, 60844.0, 62805.0, 63027.0, 63564.0, 64390.0, 64818.0, 65443.0, 66643.0, 66923.0, 67390.0, 67787.0, 68229.0, 68611.0, 68925.0, 69252.0, 69496.0, 69591.0, 69752.0, 69905.0, 69933.0, 69983.0, 70046.0, 70068.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0, 70080.0]",8
7808.0,9,2,knapsack,"[5916.0, 6588.0, 6959.0, 7227.0, 7452.0, 7670.0, 7783.0, 7805.0, 7806.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0]",0
7808.0,10,1,knapsack,"[5595.0, 6256.0, 6863.0, 6771.0, 7094.0, 7507.0, 7583.0, 7676.0, 7777.0, 7801.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0, 7808.0]",0
7774.0,11,0,knapsack,"[5235.0, 5856.0, 6247.0, 7114.0, 7144.0, 7373.0, 7626.0, 7661.0, 7735.0, 7757.0, 7771.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0, 7774.0]",0
15625.0,16,1,knapsack,"[10275.0, 10655.0, 12075.0, 12079.0, 12669.0, 13064.0, 14091.0, 14191.0, 14687.0, 14983.0, 15220.0, 15292.0, 15498.0, 15550.0, 15603.0, 15619.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0, 15625.0]",1
15557.0,15,2,knapsack,"[11292.0, 11656.0, 12210.0, 12747.0, 13417.0, 13729.0, 14228.0, 14432.0, 14801.0, 15087.0, 15239.0, 15331.0, 15437.0, 15545.0, 15541.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0, 15557.0]",1
